54e1b04e8485e1133a8d2122ad080bec,10 March 2021  08:33 AM,10 March 2021  08:50 AM,17 хв 19 сек,"9,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
c6f27731775d5e147c4f9cf7473af2d6,10 March 2021  08:33 AM,10 March 2021  08:51 AM,17 хв 46 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
86b9444cb8a21541e566d251c5aab160,10 March 2021  08:33 AM,10 March 2021  08:49 AM,16 хв 14 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
b9b16d3948635263d1dc9adc69a17e86,10 March 2021  08:33 AM,10 March 2021  08:50 AM,16 хв 51 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50"
f2c3131156bfac49a1444b046fbeb8ae,10 March 2021  08:33 AM,10 March 2021  08:49 AM,15 хв 10 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,50"
c191f8eca21576125ecf0b3cb21f9c2f,10 March 2021  08:34 AM,10 March 2021  08:53 AM,19 хв 48 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,00"
98f8cfc7fb4f7b51009dfad690340704,10 March 2021  08:34 AM,10 March 2021  08:49 AM,15 хв 36 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
a5d9a7c21ae79b89d6b4de43e401eccb,10 March 2021  08:34 AM,10 March 2021  08:53 AM,19 хв 16 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50"
c3ceaffc872e18d8f93bd3264680a70e,10 March 2021  08:34 AM,10 March 2021  08:46 AM,12 хв 4 сек,"0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,50","0,00","0,00","0,00"
4f6441f17148808a4000922e15900510,10 March 2021  08:34 AM,10 March 2021  08:49 AM,15 хв 32 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50"
